Employee_ID,Age,Gender,Department,Job_Role,Experience_Years,Education_Level,Certification_Count,AI_Training_Hours,Coding_Test_Score,Communication_Score,Leadership_Score,Problem_Solving_Score,Innovation_Score,Attendance_Percentage,Remote_Work_Days,Overtime_Hours,Salary,Promotion_Last_3Y,Project_Count,Client_Rating,Bug_Fix_Count,Deployment_Success_Rate,Team_Size,Stress_Level,Work_Life_Balance,Job_Satisfaction,Attrition_Risk,Manager_Rating,Employee_Performance_Score
104794,24,Female,HR,Project Manager,12,PhD,6,175,51,61,63,88,80,93,10,46,2432431,Yes,12,2.0,227,83.82,7,8,1,3,High,3.06,59.29
104795,33,Male,HR,Data Scientist,24,Master,13,38,90,64,60,79,30,98,19,59,526597,No,5,4.31,86,70.2,12,8,6,3,High,3.46,66.64
104796,24,Female,Finance,AI Engineer,2,Bachelor,0,142,72,96,61,75,80,82,19,48,403927,No,19,2.81,35,85.52,8,9,4,5,High,2.11,70.98
104797,48,Female,HR,AI Engineer,31,Master,10,16,48,52,77,46,33,75,13,14,807335,No,11,2.23,216,73.54,15,7,2,3,High,3.97,49.9
104798,23,Other,IT,Business Analyst,0,Bachelor,0,248,40,53,61,94,33,98,4,49,1151571,No,7,2.24,8,84.89,13,6,2,7,Medium,2.91,59.95
104799,37,Male,Finance,QA Engineer,10,Bachelor,11,34,95,86,60,59,76,73,18,45,1699926,No,6,4.97,316,80.26,2,5,6,3,Medium,1.39,68.77
104800,23,Other,HR,DevOps Engineer,1,PhD,4,288,89,87,96,63,68,90,16,75,758805,Yes,13,3.48,100,71.31,18,5,4,4,High,3.68,74.14
104801,51,Male,Finance,Sales Executive,4,Bachelor,13,145,62,55,69,67,78,79,14,1,1826299,No,15,1.17,151,74.97,19,1,5,2,Medium,1.45,59.53
104802,41,Male,Finance,QA Engineer,21,Master,1,214,67,98,88,88,86,84,19,28,1722719,No,3,4.55,466,77.74,12,7,9,1,Medium,1.24,75.31
104803,59,Male,Marketing,AI Engineer,12,PhD,8,164,42,77,86,44,68,92,16,28,1860815,Yes,3,3.91,355,77.0,13,6,8,3,High,3.98,56.44
104804,49,Other,Sales,Project Manager,22,Master,1,110,77,57,49,91,97,81,11,79,2049016,Yes,4,1.85,188,88.11,14,7,4,4,Low,2.88,68.09
104805,46,Other,Finance,ML Engineer,30,Master,11,134,93,80,42,75,46,97,7,60,2067677,Yes,10,1.45,353,71.32,14,9,2,9,High,1.1,68.46
104806,53,Other,Operations,Finance Analyst,34,PhD,8,73,75,70,78,70,44,89,14,65,330554,No,19,2.51,202,83.31,6,9,2,9,Medium,3.05,62.6
104807,31,Other,Finance,Business Analyst,34,Bachelor,9,155,95,94,68,90,57,81,20,43,2104386,No,6,1.83,127,94.49,13,2,3,5,Low,4.58,68.15
104808,54,Female,Operations,QA Engineer,12,Master,1,214,83,78,64,72,45,99,1,3,1570478,Yes,1,3.81,431,78.56,5,3,7,8,Low,1.38,62.68
104809,34,Female,Marketing,Software Engineer,6,Bachelor,14,273,83,64,41,92,35,96,20,38,1544079,No,1,1.7,290,88.14,21,9,7,5,Medium,2.39,66.87
104810,58,Female,HR,Sales Executive,4,PhD,3,278,44,98,52,63,61,76,20,59,433499,Yes,7,3.09,251,97.67,11,3,7,2,Medium,4.32,62.0
104811,37,Male,Finance,Support Engineer,28,Bachelor,2,147,94,73,66,49,54,75,16,48,2298050,Yes,16,3.55,347,93.66,18,4,3,1,High,2.02,66.68
104812,43,Female,Marketing,Sales Executive,7,Bachelor,5,30,68,70,68,77,68,74,20,4,2375566,No,4,3.68,371,94.94,14,5,9,9,High,1.43,56.67
104813,41,Male,IT,Cloud Engineer,7,PhD,3,13,92,98,53,83,46,88,23,65,681501,Yes,16,4.06,104,83.14,16,6,7,7,Low,2.77,63.51
104814,48,Other,Marketing,Cloud Engineer,6,Bachelor,8,22,52,72,43,88,75,83,9,44,1054080,No,7,3.01,30,72.51,20,2,9,7,High,4.46,70.73
104815,37,Male,Sales,DevOps Engineer,18,Master,8,1,83,80,47,44,82,70,17,59,722379,Yes,18,1.84,99,84.6,11,6,9,9,Low,2.3,69.9
104816,55,Male,Sales,Product Manager,22,Master,12,177,43,83,44,93,80,93,23,7,1340982,No,15,2.36,224,72.19,8,3,7,7,Low,4.35,67.77
104817,53,Female,HR,Sales Executive,31,Master,9,58,45,77,83,70,47,80,23,49,1306106,Yes,9,2.52,380,84.92,13,7,5,6,High,1.45,63.83
104818,47,Other,Operations,Software Engineer,3,Bachelor,13,288,90,81,66,48,49,99,11,35,1492307,No,11,3.75,142,84.91,23,9,8,5,Medium,2.63,56.26
104819,46,Other,HR,QA Engineer,29,Master,8,175,77,71,63,71,34,92,0,69,597893,Yes,7,3.5,193,94.51,22,5,3,1,Medium,2.95,65.12
104820,23,Female,Operations,QA Engineer,4,Bachelor,2,171,45,52,83,80,91,100,3,40,2482147,No,7,2.98,126,86.39,14,8,6,9,Medium,2.58,52.57
104821,33,Other,Operations,AI Engineer,2,Bachelor,2,82,50,58,82,44,41,91,4,9,1337365,No,3,2.89,358,73.02,16,6,8,2,Low,4.55,57.66
104822,30,Other,Operations,QA Engineer,21,Bachelor,3,222,66,55,73,90,59,73,23,35,1826212,No,7,1.24,254,83.71,17,8,3,9,High,2.25,65.13
104823,33,Other,Operations,Software Engineer,27,Bachelor,8,34,93,50,67,93,45,90,2,67,1698929,No,3,3.76,497,91.97,8,4,9,9,Low,4.46,63.74
104824,47,Female,Sales,Cloud Engineer,21,PhD,13,296,85,71,63,66,31,83,0,13,714968,No,12,4.22,26,73.13,3,7,2,8,High,4.33,60.24
104825,30,Other,Sales,AI Engineer,21,Master,5,109,98,53,93,95,32,90,6,75,964337,No,3,4.55,366,84.7,19,9,1,5,Medium,4.12,73.69
104826,31,Male,Finance,Data Scientist,33,Master,8,234,74,94,44,67,37,87,19,16,1003285,Yes,7,1.08,143,85.15,16,7,6,7,Low,2.02,56.75
104827,53,Male,Sales,Software Engineer,28,Bachelor,7,38,79,57,52,82,66,75,11,20,2062906,No,6,4.5,66,97.93,16,2,6,6,Low,2.46,60.49
104828,55,Other,HR,ML Engineer,12,PhD,6,218,43,86,57,99,82,96,20,76,846350,No,15,4.5,446,93.32,24,5,4,8,Medium,3.25,80.43
104829,41,Female,Sales,Marketing Specialist,6,Bachelor,12,216,66,91,94,51,84,74,5,53,1720481,No,10,3.65,26,77.33,19,9,2,7,Low,1.6,72.67
104830,23,Female,HR,QA Engineer,9,Master,4,193,55,68,56,44,78,86,19,12,1664803,Yes,5,2.11,415,94.23,12,1,3,8,Low,2.74,61.32
104831,22,Female,IT,Cloud Engineer,27,Master,12,162,57,93,69,47,88,94,16,47,540559,Yes,9,4.57,185,82.86,2,4,2,5,High,1.03,69.55
104832,57,Other,Sales,Finance Analyst,3,PhD,14,115,46,50,77,56,89,76,10,44,833583,Yes,17,2.39,418,84.96,6,9,4,7,Low,1.87,62.12
104833,45,Other,HR,Sales Executive,31,Bachelor,8,160,50,90,58,47,75,99,7,8,1237048,No,19,3.32,151,81.1,18,9,8,8,High,4.48,59.72
104834,48,Male,Operations,Sales Executive,21,PhD,3,88,47,73,61,73,92,80,10,54,702192,Yes,17,2.76,70,72.72,12,5,2,9,High,1.04,60.97
104835,23,Female,Marketing,QA Engineer,19,Bachelor,14,140,98,97,88,62,61,83,12,49,1992156,Yes,9,4.54,368,99.7,10,1,7,1,Medium,2.49,77.71
104836,52,Male,Operations,ML Engineer,19,PhD,13,173,91,66,88,57,95,99,8,19,1834131,No,17,2.03,487,72.6,22,9,4,3,High,4.72,76.5
104837,35,Male,Finance,Sales Executive,5,Master,3,200,45,81,57,90,33,71,18,39,1929588,No,1,2.32,82,72.5,9,1,6,3,High,4.16,55.08
104838,23,Female,HR,Cloud Engineer,8,PhD,7,112,95,99,65,92,58,91,19,0,1360024,No,8,2.63,132,73.59,21,5,1,7,Low,1.6,75.08
104839,50,Other,Operations,DevOps Engineer,27,Master,3,173,87,63,54,49,78,99,4,76,1755873,Yes,19,4.42,166,78.31,2,3,1,7,Low,2.23,66.79
104840,36,Other,Sales,QA Engineer,12,Master,6,73,44,66,94,78,52,100,9,76,966390,Yes,9,2.27,306,86.35,10,1,7,8,Medium,3.92,62.05
104841,33,Male,Sales,AI Engineer,30,Bachelor,3,286,96,81,67,80,32,86,12,63,540315,Yes,8,2.15,190,93.23,15,4,7,5,High,3.2,64.52
104842,58,Male,IT,Business Analyst,13,PhD,10,124,45,82,69,83,83,71,24,34,1331210,Yes,6,4.18,247,92.91,15,1,7,7,Medium,4.19,67.87
104843,49,Male,Marketing,Sales Executive,21,PhD,0,23,77,79,67,83,50,100,4,64,1711514,Yes,15,2.55,7,85.06,5,1,3,9,Medium,1.67,75.11
104844,41,Male,HR,Software Engineer,23,PhD,9,31,99,96,59,44,73,84,22,52,1252521,Yes,15,3.66,88,95.37,15,6,6,5,Medium,2.47,72.07
104845,45,Female,Operations,ML Engineer,7,PhD,8,253,41,83,43,82,49,76,2,60,1073738,Yes,6,4.5,277,70.63,4,7,8,5,High,4.03,66.94
104846,42,Male,Marketing,QA Engineer,14,Bachelor,3,112,70,77,43,56,86,72,16,4,793788,Yes,15,1.9,65,71.21,19,4,8,1,Low,2.65,62.96
104847,31,Male,IT,Data Scientist,5,Bachelor,2,194,78,73,76,86,98,92,21,68,2432599,Yes,18,2.86,167,89.37,18,7,8,6,Low,3.66,65.73
104848,35,Other,Finance,Finance Analyst,22,Bachelor,2,15,71,63,54,50,81,75,9,59,1610371,Yes,6,2.95,45,83.95,10,3,7,9,High,1.78,60.55
104849,58,Other,Marketing,Support Engineer,24,Master,8,211,48,83,73,86,46,90,16,18,853787,No,18,3.27,9,85.14,18,4,4,6,High,3.61,58.23
104850,39,Other,IT,Cloud Engineer,30,Master,7,107,54,96,50,87,95,95,5,75,494068,Yes,18,4.67,337,76.54,21,5,5,3,Low,1.69,78.96
104851,45,Female,HR,ML Engineer,28,Master,9,23,60,50,62,58,41,99,23,56,607043,No,19,4.92,472,95.12,19,3,6,5,Medium,4.05,53.2
104852,35,Female,Finance,Software Engineer,22,Bachelor,6,289,85,71,74,60,87,78,13,7,1428288,No,13,4.2,113,85.1,16,6,1,1,Medium,3.17,69.54
104853,55,Other,Sales,QA Engineer,9,Master,6,118,92,82,82,83,34,79,8,73,750720,Yes,11,1.12,463,76.32,6,1,2,6,Low,2.72,58.48
104854,33,Other,IT,Data Scientist,8,PhD,3,180,67,93,74,42,85,90,23,17,2334568,Yes,15,1.47,206,74.15,4,2,6,4,Low,1.28,65.8
104855,43,Male,Sales,Cloud Engineer,12,Master,2,37,84,96,50,79,75,99,4,10,1867551,Yes,6,1.47,454,99.86,15,7,3,6,High,3.66,72.37
104856,27,Male,Finance,Software Engineer,31,Bachelor,11,232,66,67,41,95,47,90,22,61,1686685,Yes,11,3.13,203,91.82,5,5,3,4,High,1.76,69.48
104857,57,Female,IT,Cloud Engineer,0,Bachelor,3,68,44,96,93,82,73,77,21,29,476621,Yes,4,1.17,351,85.98,4,5,4,1,Low,1.49,68.8
104858,57,Female,IT,Software Engineer,0,Bachelor,5,81,56,88,91,40,72,76,24,4,2168036,No,15,3.05,194,86.99,19,7,1,1,Medium,1.63,58.21
104859,43,Male,Finance,Sales Executive,17,Bachelor,11,117,76,61,91,63,51,70,19,76,2467661,No,16,4.01,384,73.31,7,5,5,1,Low,1.74,73.94
104860,35,Other,HR,Sales Executive,30,PhD,12,49,97,59,54,75,89,79,7,55,2215916,No,14,2.21,311,91.65,7,4,8,5,Low,3.74,70.49
104861,37,Male,IT,QA Engineer,0,Master,13,156,63,51,79,98,92,87,24,35,1872225,No,5,2.88,298,97.58,20,7,8,5,Medium,2.95,59.0
104862,57,Female,Finance,Business Analyst,8,Master,3,73,70,51,67,45,53,85,15,26,1815769,No,15,1.39,252,96.92,22,7,7,7,High,2.87,52.89
104863,46,Female,Marketing,HR Executive,21,Bachelor,3,182,74,55,70,49,94,73,6,31,651892,No,10,1.28,470,93.64,10,5,7,8,Low,2.85,64.2
104864,53,Male,Sales,AI Engineer,27,Master,1,105,80,69,71,86,58,78,22,13,650033,Yes,6,3.14,162,89.58,14,8,4,8,High,2.65,67.62
104865,54,Male,IT,Support Engineer,25,PhD,14,188,80,87,73,79,30,92,1,40,1858921,No,16,1.05,320,78.02,17,9,9,1,Medium,3.06,69.61
104866,57,Male,Marketing,Business Analyst,9,Bachelor,13,271,93,77,94,85,30,87,8,65,988313,Yes,16,3.81,235,80.34,16,5,6,7,High,1.64,65.4
104867,41,Female,IT,Marketing Specialist,2,Master,6,86,43,91,89,73,50,80,20,3,612532,No,19,1.57,427,94.95,16,1,2,1,High,2.13,65.94
104868,39,Other,HR,Project Manager,1,Master,5,171,59,52,61,63,57,81,9,10,512338,No,3,4.58,83,91.5,11,4,5,6,Medium,1.4,56.88
104869,59,Male,Finance,HR Executive,30,Master,1,251,82,97,68,62,47,77,18,47,2358899,No,18,4.4,207,99.71,18,8,7,3,Medium,4.35,54.12
104870,24,Female,IT,QA Engineer,32,Master,4,143,56,86,92,59,81,70,3,36,1000209,No,19,1.91,484,72.56,24,7,8,8,Low,5.0,65.12
104871,44,Female,Finance,QA Engineer,31,Bachelor,5,283,85,86,47,99,95,77,12,12,779029,Yes,2,1.94,300,80.43,15,9,7,3,Low,3.81,67.8
104872,53,Female,Operations,QA Engineer,11,Bachelor,4,184,49,91,61,92,91,74,1,72,1221517,Yes,9,1.15,34,96.39,2,2,3,7,High,1.19,67.64
104873,37,Male,IT,HR Executive,2,PhD,3,153,76,74,51,77,48,70,18,41,515191,No,1,4.93,36,70.78,23,3,5,8,Medium,2.89,62.79
104874,26,Male,HR,Product Manager,25,Bachelor,10,117,60,72,62,74,31,72,5,26,1640910,Yes,4,1.22,64,80.08,14,8,9,1,Low,1.03,42.64
104875,25,Other,HR,Data Scientist,13,Master,10,266,60,62,77,73,99,96,15,65,2425816,No,4,2.92,430,99.23,17,7,6,4,Medium,2.1,75.65
104876,42,Female,Marketing,ML Engineer,11,Master,8,254,99,73,95,85,84,82,14,46,2116171,No,6,4.4,310,86.4,22,7,4,2,Low,1.32,74.71
104877,35,Male,HR,HR Executive,25,Master,2,240,88,52,41,89,86,98,13,75,568062,Yes,6,1.64,161,79.25,5,9,6,4,Medium,2.68,63.31
104878,52,Female,Finance,Finance Analyst,15,PhD,10,170,55,99,51,86,40,98,12,11,1238161,No,19,4.08,20,97.9,4,7,1,3,Low,2.73,66.66
104879,35,Female,Operations,ML Engineer,7,Bachelor,1,104,72,87,94,75,45,85,16,66,2107497,No,8,1.68,281,80.41,11,9,3,7,Medium,1.71,48.47
104880,27,Other,HR,Sales Executive,27,Bachelor,8,35,49,77,60,55,91,92,17,25,2379773,No,8,2.22,13,74.0,21,2,4,7,High,4.32,67.16
104881,33,Male,IT,Finance Analyst,6,Bachelor,14,65,83,75,51,62,56,81,19,78,674072,Yes,13,2.02,145,87.38,15,9,7,7,High,4.07,61.93
104882,37,Male,HR,Project Manager,14,Master,7,184,57,69,84,83,51,76,0,26,952597,Yes,9,1.19,343,91.43,13,5,2,6,Low,4.31,69.77
104883,38,Female,Operations,Project Manager,7,Master,8,189,72,76,70,88,32,77,21,34,1988389,Yes,19,1.49,34,72.38,12,4,7,3,High,3.18,59.16
104884,44,Female,Finance,Software Engineer,9,Master,9,154,68,50,48,40,32,80,3,12,1400396,Yes,7,3.7,448,88.66,18,4,8,7,High,1.03,41.26
104885,35,Other,IT,AI Engineer,14,PhD,10,226,70,59,54,91,50,82,15,55,307649,No,8,1.34,245,81.16,6,6,8,7,Low,4.7,54.17
104886,28,Other,Marketing,Support Engineer,17,PhD,2,140,63,59,71,48,72,80,17,68,964181,Yes,11,4.9,238,73.74,10,2,7,2,High,4.68,59.12
104887,53,Other,Marketing,AI Engineer,34,Master,0,75,99,50,82,51,99,73,9,42,1871844,No,3,2.04,490,89.07,23,9,8,7,Medium,3.17,61.44
104888,36,Other,Marketing,Project Manager,1,PhD,10,145,51,81,48,99,66,75,19,58,1569332,Yes,17,1.44,15,78.07,11,4,8,4,High,4.62,53.87
104889,38,Other,IT,Support Engineer,21,PhD,0,37,59,81,63,76,85,100,7,11,476444,No,5,2.49,60,75.09,21,3,1,2,Low,2.07,66.81
104890,55,Other,Marketing,Sales Executive,14,PhD,2,261,45,92,47,56,68,97,5,28,938541,Yes,6,2.1,365,72.81,22,6,1,2,Low,3.07,53.95
104891,26,Female,HR,AI Engineer,4,Bachelor,3,125,47,76,91,42,49,92,16,4,1173341,Yes,15,1.31,358,82.04,18,3,7,7,Medium,3.76,52.03
104892,48,Other,IT,DevOps Engineer,14,PhD,1,91,53,62,67,98,94,93,4,48,2044971,Yes,9,3.63,357,88.62,14,6,8,9,Low,3.01,62.99
104893,44,Female,IT,Support Engineer,26,Master,7,283,44,66,95,77,64,99,21,63,1586936,Yes,19,4.11,20,99.26,5,1,9,2,Medium,4.4,69.61
104894,35,Female,IT,HR Executive,15,Bachelor,13,260,93,77,57,68,72,88,3,42,775482,Yes,6,1.01,471,80.14,21,4,5,9,High,3.17,64.82
104895,36,Male,Sales,Data Scientist,17,PhD,12,107,75,74,82,70,50,90,3,65,456309,Yes,8,3.29,25,88.37,10,6,2,3,High,1.67,59.48
104896,54,Female,Finance,Software Engineer,34,Master,14,44,93,99,76,74,39,77,18,5,2324799,No,12,3.58,174,73.53,6,3,7,6,Medium,4.32,71.34
104897,52,Female,Sales,Support Engineer,24,PhD,11,1,87,85,75,98,74,75,21,14,563312,Yes,16,4.93,301,98.08,20,3,4,3,High,3.83,75.37
104898,56,Other,Sales,Project Manager,21,Master,2,200,77,96,92,93,32,86,8,17,2158113,Yes,3,3.64,499,92.22,9,7,5,4,High,3.05,65.79
104899,38,Female,Sales,QA Engineer,30,Master,12,89,42,51,76,77,72,87,12,48,737492,No,16,2.2,358,91.35,11,7,1,3,Low,2.99,60.15
104900,49,Other,Finance,HR Executive,33,PhD,13,214,75,81,71,92,81,72,6,46,1980627,Yes,15,3.68,17,86.43,24,5,4,9,High,3.76,76.15
104901,40,Other,Sales,Finance Analyst,22,PhD,3,114,61,81,60,65,70,99,24,1,2184825,No,11,2.11,424,86.9,5,1,5,7,High,3.66,59.54
104902,44,Other,Marketing,Finance Analyst,15,Bachelor,5,91,47,55,78,52,70,81,21,4,2361751,Yes,6,1.56,215,83.4,24,8,9,1,High,2.05,54.66
104903,53,Male,IT,ML Engineer,5,PhD,9,185,53,80,88,92,38,84,17,36,2427520,No,2,3.97,235,71.37,5,3,5,6,Low,4.0,66.25
104904,34,Other,IT,Project Manager,14,Master,12,259,46,58,68,96,75,76,21,5,1154567,Yes,7,2.94,347,72.11,22,1,5,4,Low,4.42,70.11
104905,41,Female,HR,QA Engineer,17,Bachelor,5,157,43,92,57,58,45,82,22,41,2316183,No,16,4.81,275,75.76,6,1,8,8,High,1.94,57.05
104906,56,Other,Operations,DevOps Engineer,12,Master,12,56,58,65,62,71,76,99,17,50,1448710,No,1,1.25,380,75.64,5,9,4,6,Low,2.8,57.63
104907,26,Other,Marketing,Sales Executive,23,Master,1,46,82,74,72,86,57,79,16,15,2270955,No,13,2.92,102,71.72,6,9,7,6,Low,2.22,61.23
104908,30,Other,Finance,Finance Analyst,12,PhD,5,221,86,89,87,66,57,88,21,75,1414644,Yes,4,2.0,464,84.9,18,8,5,9,Medium,1.71,77.49
104909,50,Male,Operations,AI Engineer,0,Master,3,107,63,77,48,97,40,78,7,72,1121334,No,1,3.02,468,85.27,17,4,5,6,High,1.37,64.47
104910,27,Female,IT,ML Engineer,17,PhD,4,299,55,66,83,78,58,94,10,66,1337713,No,5,1.17,241,87.98,13,9,6,4,Low,4.32,61.18
104911,46,Male,Sales,Support Engineer,32,Master,14,179,45,80,90,52,85,97,5,29,2208498,No,16,1.16,401,93.62,2,3,8,9,High,1.91,65.23
104912,52,Female,HR,Business Analyst,5,Bachelor,6,176,83,72,82,91,86,81,7,26,1577858,Yes,19,3.14,113,98.08,3,3,7,4,Medium,3.51,69.88
104913,43,Male,HR,Cloud Engineer,16,PhD,6,179,47,80,77,73,82,97,21,41,2303501,Yes,12,2.41,65,98.44,9,8,8,3,Medium,2.75,65.65
104914,23,Female,IT,Product Manager,3,Bachelor,5,36,64,75,43,97,88,80,21,63,1767891,Yes,9,1.09,228,96.99,12,9,3,3,Low,3.02,65.42
104915,26,Male,Marketing,ML Engineer,13,PhD,9,62,71,53,55,58,64,93,7,49,301152,Yes,6,3.43,163,92.25,3,2,9,1,Medium,3.14,58.59
104916,48,Other,Operations,Support Engineer,29,Bachelor,14,267,64,88,42,58,81,94,18,38,2039192,No,9,2.78,400,90.11,14,6,5,8,Medium,3.47,61.93
104917,46,Male,HR,ML Engineer,19,PhD,5,272,49,92,47,42,65,77,14,6,2170957,Yes,2,4.91,298,73.53,3,3,7,4,Medium,4.19,60.58
104918,29,Male,IT,Product Manager,7,Bachelor,5,289,82,92,55,42,87,78,18,72,1976772,Yes,1,4.33,69,89.69,15,2,1,5,Medium,1.71,64.14
104919,22,Other,Marketing,Support Engineer,1,Bachelor,3,269,80,92,41,65,31,73,5,15,567338,Yes,10,3.92,418,74.71,17,7,1,2,Medium,2.25,45.82
104920,41,Other,IT,Project Manager,3,PhD,2,268,97,64,84,45,57,89,3,55,1280171,No,3,2.92,231,92.37,2,8,7,6,Low,1.45,64.89
104921,44,Female,IT,Project Manager,9,PhD,0,245,56,86,58,52,99,100,22,10,1192980,Yes,18,2.94,481,74.86,15,4,6,1,Medium,3.78,61.18
104922,53,Female,Marketing,Finance Analyst,19,Master,2,177,99,87,63,85,92,74,6,8,1110274,No,12,4.76,439,90.45,17,4,3,9,Medium,2.25,79.28
104923,32,Female,Marketing,Project Manager,34,Master,2,66,85,72,55,77,81,76,24,0,514497,Yes,15,3.93,469,72.17,20,7,5,7,Low,4.18,63.18
104924,45,Male,Marketing,HR Executive,9,PhD,8,276,42,54,90,66,89,78,1,43,888494,Yes,14,1.36,100,79.4,24,9,5,1,Low,3.91,55.48
104925,32,Female,IT,Support Engineer,27,PhD,13,207,48,90,79,80,65,73,1,34,306458,No,10,2.74,351,81.23,6,8,7,6,High,1.17,64.47
104926,50,Male,HR,QA Engineer,14,Bachelor,2,37,91,92,94,63,91,92,21,50,1511504,Yes,6,2.67,265,79.41,24,1,2,1,High,1.41,77.58
104927,47,Male,Finance,Support Engineer,0,Bachelor,7,118,97,74,41,49,72,81,13,7,1755874,Yes,12,1.45,325,79.32,4,1,6,8,Low,3.41,66.18
104928,37,Female,Finance,Project Manager,21,Master,7,25,99,79,71,55,68,81,8,70,1101612,Yes,9,4.38,460,85.97,22,5,7,8,High,3.81,67.51
104929,56,Female,IT,Support Engineer,26,Master,2,5,57,75,40,62,34,75,6,36,2392897,Yes,4,2.13,325,94.71,22,2,5,9,Low,2.48,51.89
104930,41,Male,IT,Product Manager,28,Master,9,273,88,52,88,86,79,82,21,4,1786574,Yes,4,2.49,483,96.2,8,9,1,6,Medium,1.8,81.5
104931,24,Other,HR,Sales Executive,14,Bachelor,9,232,69,53,57,51,45,78,4,75,1405787,Yes,2,4.92,32,72.2,15,8,4,7,Low,1.63,54.06
104932,22,Other,Marketing,Business Analyst,9,Bachelor,11,113,44,96,78,67,81,94,23,20,1365782,No,7,3.73,385,75.77,19,8,2,8,Low,1.96,73.05
104933,22,Male,IT,AI Engineer,19,Bachelor,12,133,91,67,71,52,98,78,11,4,1556488,Yes,11,4.22,335,79.28,9,2,2,6,High,1.66,69.16
104934,38,Female,Sales,HR Executive,21,Master,5,177,71,86,48,57,32,90,17,22,2264014,Yes,16,1.42,295,90.51,24,2,1,3,High,2.28,60.39
104935,23,Male,Marketing,Software Engineer,8,PhD,14,24,92,60,94,97,39,72,18,56,639898,Yes,10,3.16,152,82.07,13,6,5,6,Medium,2.96,76.53
104936,50,Male,IT,Finance Analyst,31,Master,11,47,66,60,42,41,80,82,15,70,483837,No,15,3.86,339,84.3,8,4,1,5,High,3.71,66.04
104937,41,Female,Sales,Support Engineer,16,Bachelor,7,279,60,85,95,85,98,100,11,64,2036646,Yes,2,4.25,218,93.53,22,9,4,2,Low,4.47,66.7
104938,27,Other,Operations,QA Engineer,18,Master,7,298,63,65,63,56,61,75,5,24,997663,No,12,4.54,301,89.26,18,4,5,8,Medium,3.9,69.18
104939,29,Male,HR,Data Scientist,26,Master,9,71,77,92,96,62,34,87,0,18,641094,Yes,15,1.36,398,87.62,24,8,1,7,Medium,3.61,61.39
104940,50,Other,Sales,AI Engineer,33,Master,9,200,42,74,50,62,72,92,11,1,537217,Yes,11,3.96,487,87.4,12,6,3,7,Low,4.15,56.88
104941,54,Other,IT,HR Executive,9,Master,8,32,55,50,67,40,41,83,23,11,621209,Yes,10,1.39,329,75.98,10,4,7,2,Medium,4.62,46.91
104942,24,Female,Finance,Sales Executive,29,Bachelor,8,96,54,75,55,93,60,100,10,41,473311,No,3,2.62,485,73.32,16,7,2,7,Medium,1.92,73.53
104943,56,Male,IT,AI Engineer,20,Master,14,44,64,94,68,82,51,98,10,24,975509,No,8,2.78,218,79.8,16,4,5,8,Low,3.49,66.72
104944,26,Male,Finance,QA Engineer,20,Bachelor,7,262,47,79,80,53,88,92,8,47,2069076,Yes,5,2.15,144,93.05,5,1,9,1,Low,1.15,64.04
104945,48,Other,HR,Software Engineer,33,Master,6,69,80,55,51,51,81,71,1,30,1575776,No,11,4.45,85,95.6,13,1,7,8,Medium,4.97,64.06
104946,33,Other,HR,Software Engineer,8,Bachelor,9,292,43,76,85,94,76,100,24,57,1163478,Yes,12,3.35,486,93.92,13,8,2,8,Low,4.43,69.65
104947,41,Female,Marketing,Project Manager,33,PhD,2,217,71,68,96,53,78,75,20,60,1504881,Yes,11,1.56,13,74.73,9,7,8,7,High,2.48,65.08
104948,41,Other,Marketing,AI Engineer,11,Bachelor,6,206,84,87,43,88,85,89,7,43,1063038,No,6,2.49,112,97.57,18,9,2,1,High,3.46,67.95
104949,30,Female,Finance,Software Engineer,20,Bachelor,3,171,95,94,65,83,60,76,0,8,2352598,No,8,1.32,234,81.63,18,5,3,3,High,3.18,70.95
104950,25,Male,Finance,HR Executive,19,PhD,1,245,98,92,43,77,88,77,0,20,489999,No,13,2.98,411,95.13,12,6,4,2,Medium,4.38,66.65
104951,40,Female,HR,AI Engineer,5,PhD,13,255,74,68,50,97,99,79,11,53,1016411,No,15,2.42,248,88.78,10,8,6,4,Low,2.91,67.12
104952,59,Other,Sales,Marketing Specialist,11,PhD,7,263,92,88,41,80,72,82,3,70,1328769,Yes,2,2.29,71,93.8,18,3,8,5,Medium,1.53,71.38
104953,48,Male,Finance,HR Executive,30,PhD,1,263,69,93,70,83,34,96,0,12,914775,Yes,6,4.37,391,70.91,17,3,8,6,Low,2.92,67.82
104954,34,Female,Finance,Sales Executive,1,PhD,0,4,78,81,95,88,33,70,11,12,1537051,Yes,2,4.4,284,83.04,20,1,8,7,Low,1.47,76.63
104955,34,Male,Sales,Software Engineer,15,PhD,11,9,87,97,89,55,44,74,13,51,355883,No,15,3.72,296,88.19,4,2,7,4,Medium,4.23,63.55
104956,43,Female,Marketing,Project Manager,0,Master,11,270,88,50,42,73,31,94,0,27,471428,Yes,1,4.68,192,81.1,21,2,2,9,High,1.67,66.52
104957,49,Other,Marketing,DevOps Engineer,3,Master,4,229,69,74,64,57,78,99,11,45,513648,No,11,3.62,364,93.68,14,7,9,9,Medium,2.48,59.27
104958,43,Other,Finance,Cloud Engineer,0,PhD,9,54,56,96,73,87,85,71,4,47,2094871,No,8,3.48,53,91.71,13,8,5,5,Medium,1.42,64.76
